"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Series","Number of LABs/CLBs","Number of Logic Elements/Cells","Total RAM Bits","Number of I/O","Number of Gates","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1244-ND","LFXP2-17E-5FN484C","Lattice Semiconductor Corporation","IC FPGA 358 I/O 484BGA",1148,0,"49.01520",100,1,"XP2","2125","17000","282624","358","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFXP2-30E-5FTN256I.JPG","220-1118-ND","LFXP2-17E-6FTN256C","Lattice Semiconductor Corporation","IC FPGA 201 I/O 256BGA",185,0,"52.97420",100,1,"XP2","2125","17000","282624","201","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2480-ND","EP3C16U484C8N","Altera","IC FPGA 346 I/O 484UBGA",350,0,"68.12000",100,1,"Cyclone® III","963","15408","516096","346","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-FBGA","484-UBGA (19x19)"
"http://media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/AT40K05,10,20,40AL%20Complete.pdf","http://media.digikey.com/Renders/Atmel%20Renders/313;208Q1;;208.jpg","AT40K40AL-1DQU-ND","AT40K40AL-1DQU","Atmel","IC FPGA 114 I/O 208QFP",181,0,"65.14850",100,1,"AT40KAL","-","2304","18432","114","50000","3 V ~ 3.6 V","Surface Mount","0°C ~ 70°C","208-BFQFP","208-PQFP (28x28)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130722 ","http://media.digikey.com/Photos/Microsemi%20Photos/A54SX08A-TQG100.JPG","1100-1064-ND","A54SX08A-TQG100","Microsemi SoC","IC FPGA 81 I/O 100TQFP",155,0,"63.07400",100,1,"SX-A","768","-","-","81","12000","2.25 V ~ 5.25 V","Surface Mount","0°C ~ 70°C","100-LQFP","100-TQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/484-BGA.jpg","1100-1035-ND","A3P600-FGG484","Microsemi SoC","IC FPGA 235 I/O 484FBGA",159,0,"70.89250",100,1,"ProASIC3","-","-","110592","235","600000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","484-BGA","484-FPBGA (23x23)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-1781-ND","EP2C20AF256I8N","Altera","IC FPGA 152 I/O 256FBGA",149,0,"87.92000",100,1,"Cyclone® II","1172","18752","239616","152","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/256BGA.jpg","220-1550-ND","LFE3-35EA-6FTN256C","Lattice Semiconductor Corporation","IC FPGA 133 I/O 256BGA",157,0,"79.17840",100,1,"ECP3","4125","33000","1358848","133","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FTBGA (17x17)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-1798-ND","EP1C20F324C8N","Altera","IC FPGA 233 I/O 324FBGA",41,0,"103.03000",100,1,"Cyclone®","2006","20060","294912","233","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130707","http://media.digikey.com/Photos/Microsemi%20Photos/APA150-TQG100.JPG","1100-1162-ND","APA150-TQG100","Microsemi SoC","IC FPGA 66 I/O 100TQFP",117,0,"87.82270",100,1,"ProASICPLUS","-","-","36864","66","150000","2.3 V ~ 2.7 V","Surface Mount","0°C ~ 70°C","100-LQFP","100-TQFP (14x14)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-1660-ND","EP2C20F256C6N","Altera","IC FPGA 152 I/O 256FBGA",45,0,"109.90000",100,1,"Cyclone® II","1172","18752","239616","152","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFXP2-30E-5FTN256I.JPG","220-1128-ND","LFXP2-30E-5FTN256I","Lattice Semiconductor Corporation","IC FPGA 201 I/O 256BGA",304,0,"94.82570",100,1,"XP2","3625","29000","396288","201","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFXP2-30E-5FTN256I.JPG","220-1125-ND","LFXP2-30E-6FTN256C","Lattice Semiconductor Corporation","IC FPGA 201 I/O 256BGA",68,0,"94.82570",100,1,"XP2","3625","29000","396288","201","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FTBGA (17x17)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/144-LBGA.JPG","1100-1113-ND","AGL600V2-FGG144","Microsemi SoC","IC FPGA 97 I/O 144FPBGA",130,0,"100.76300",100,1,"IGLOO","-","13824","110592","97","600000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LBGA","144-FPBGA (13x13)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2M35E-5FN484C.jpg","220-1212-ND","LFE2M35E-5FN484C","Lattice Semiconductor Corporation","IC FPGA 303 I/O 484BGA",59,0,"98.12460",100,1,"ECP2M","4250","34000","2151424","303","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1823-ND","EP1K100QC208-1N","Altera","IC FPGA 147 I/O 208QFP",121,0,"129.82000",100,1,"ACEX-1K®","624","4992","49152","147","257000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/144-LBGA.JPG","1100-1092-ND","AGL1000V5-FGG144","Microsemi SoC","IC FPGA 97 I/O 144FPBGA",185,0,"124.78160",100,1,"IGLOO","-","24576","147456","97","1000000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LBGA","144-FPBGA (13x13)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-1797-ND","EP1C20F324C6N","Altera","IC FPGA 233 I/O 324FBGA",157,0,"154.55000",100,1,"Cyclone®","2006","20060","294912","233","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1132-ND","LFXP2-40E-5FN484I","Lattice Semiconductor Corporation","IC FPGA 363 I/O 484BGA",87,0,"130.73870",100,1,"XP2","5000","40000","906240","363","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","484-BBGA","484-FPBGA (23x23)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130699 ","http://media.digikey.com/Photos/Microsemi%20Photos/84-LCC.JPG","1100-1053-ND","A42MX16-PLG84","Microsemi SoC","IC FPGA 72 I/O 84PLCC",172,0,"140.02150",100,1,"MX","-","-","-","72","24000","3 V ~ 3.6 V, 4.75 V ~ 5.25 V","Surface Mount","0°C ~ 70°C","84-LCC (J-Lead)","84-PLCC (29.31x29.31)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/photos/Altera%20Photos/544-400-FBGA.jpg","544-1687-ND","EP1C20F400C6N","Altera","IC FPGA 301 I/O 400FBGA",35,0,"169.48000",100,1,"Cyclone®","2006","20060","294912","301","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","400-BGA","400-FBGA (21x21)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-672BGA05-2_0.jpg","544-1692-ND","EP2C35F672C8N","Altera","IC FPGA 475 I/O 672FBGA",47,0,"171.20000",100,1,"Cyclone® II","2076","33216","483840","475","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","672-BGA","672-FBGA (27x27)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/281-CSP.JPG","1100-1088-ND","AGL1000V2-CSG281","Microsemi SoC","IC FPGA 215 I/O 281CSP",154,0,"145.54490",100,1,"IGLOO","-","24576","147456","215","1000000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","281-TFBGA, CSBGA","281-CSP (10x10)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-2684-ND","EP4CE40F29I8LN","Altera","IC FPGA 532 I/O 780FBGA",86,0,"174.10000",100,1,"Cyclone® IV E","2475","39600","1161216","532","-","0.97 V ~ 1.03 V","Surface Mount","-40°C ~ 100°C","780-BGA","780-FBGA (29x29)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130699 ","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1057-ND","A42MX16-VQG100","Microsemi SoC","IC FPGA 83 I/O 100PQFP",86,0,"151.02810",100,1,"MX","-","-","-","83","24000","3 V ~ 3.6 V, 4.75 V ~ 5.25 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/484-BGA.jpg","1100-1091-ND","AGL1000V2-FGG484","Microsemi SoC","IC FPGA 300 I/O 484FPBGA",54,0,"165.43320",100,1,"IGLOO","-","24576","147456","300","1000000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","484-BGA","484-FPBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1786-ND","LFXP2-40E-7FN484C","Lattice Semiconductor Corporation","IC FPGA 363 I/O 484BGA",96,0,"163.44700",100,1,"XP2","5000","40000","906240","363","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK053-256.jpg","122-1872-ND","XC7A100T-3FTG256E","Xilinx Inc.","IC FPGA 170 I/O 256FTBGA",40,0,"222.12000",100,1,"Artix-7","7925","101440","4976640","170","-","0.95 V ~ 1.05 V","Surface Mount","0°C ~ 100°C","256-LBGA","256-FTBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2M35E-5FN484C.jpg","220-1759-ND","LFE2M50E-6FN484C","Lattice Semiconductor Corporation","IC FPGA 270 I/O 484BGA",69,0,"181.07350",100,1,"ECP2M","6000","48000","4246528","270","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/672BGA.jpg","220-1089-ND","LFE3-70EA-6FN672I","Lattice Semiconductor Corporation","IC FPGA 380 I/O 672BGA",45,0,"187.70940",100,1,"ECP3","8375","67000","4526080","380","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","672-BBGA","672-FPBGA (27x27)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/672BGA.jpg","220-1766-ND","LFE3-70EA-7FN672I","Lattice Semiconductor Corporation","IC FPGA 380 I/O 672BGA",63,0,"205.33600",100,1,"ECP3","8375","67000","4526080","380","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","672-BBGA","672-FPBGA (27x27)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/672BGA.jpg","220-1767-ND","LFE3-95EA-7FN672I","Lattice Semiconductor Corporation","IC FPGA 380 I/O 672BGA",26,0,"276.04990",100,1,"ECP3","11500","92000","4526080","380","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","672-BBGA","672-FPBGA (27x27)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/B-676.jpg","122-1873-ND","XC7A100T-3FGG676E","Xilinx Inc.","IC FPGA 300 I/O 676FBGA",30,0,"343.44000",100,1,"Artix-7","7925","101440","4976640","300","-","0.95 V ~ 1.05 V","Surface Mount","0°C ~ 100°C","676-BGA","676-FBGA (27x27)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-672BGA05-2_0.jpg","544-2127-ND","EP2C50F672I8N","Altera","IC FPGA 450 I/O 672FBGA",32,0,"352.03000",100,1,"Cyclone® II","3158","50528","594432","450","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","672-BGA","672-FBGA (27x27)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150DF31C7N.jpg","544-2772-ND","5CGXFC7D7F31C8N","Altera","IC FPGA 480 I/O 896FBGA",98,0,"373.23000",100,1,"Cyclone® V GX","56480","149500","7880704","480","-","1.07 V ~ 1.13 V","Surface Mount","0°C ~ 85°C","896-BGA","896-FBGA (31x31)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-3227-ND","5CEBA9F23C7N","Altera","IC FPGA 224 I/O 484FBGA",34,0,"391.52000",100,1,"Cyclone® V E","113560","301000","14251008","224","-","1.07 V ~ 1.13 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyiv-53001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-672BGA05-2_0.jpg","544-2674-ND","EP4CGX110DF27C7N","Altera","IC FPGA 393 I/O 672FBGA",58,0,"478.28000",100,1,"Cyclone® IV GX","6839","109424","5621760","393","-","1.16 V ~ 1.24 V","Surface Mount","0°C ~ 85°C","672-BGA","672-FBGA (27x27)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-1471-ND","EP4CE115F29C8N","Altera","IC FPGA 528 I/O 780FBGA",38,0,"509.73000",100,1,"Cyclone® IV E","7155","114480","3981312","528","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","780-BGA","780-FBGA (29x29)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyiv-53001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2672-ND","EP4CGX150CF23C7N","Altera","IC FPGA 270 I/O 484FBGA",148,0,"551.75000",100,1,"Cyclone® IV GX","9360","149760","6635520","270","-","1.16 V ~ 1.24 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://media.digikey.com/pdf/Data%20Sheets/Lattice%20PDFs/ICE40LM.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/MFG_iCE40%20Blue.jpg","220-1859-ND","ICE40LM1K-CM36","Lattice Semiconductor Corporation","IC FPGA LP 3502LUTS 1.2V 36UCBGA",490,0,"5.25970",100,1,"LM","125","1000","65536","28","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-VFBGA","36-UCBGA (2.5x2.5)"
"http://media.digikey.com/pdf/Data%20Sheets/Lattice%20PDFs/ICE40LM.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/MFG_iCE40%20Blue.jpg","220-1861-ND","ICE40LM2K-CM36","Lattice Semiconductor Corporation","IC FPGA LP 3502LUTS 1.2V 36UCBGA",165,0,"6.31550",100,1,"LM","250","2000","81920","28","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-VFBGA","36-UCBGA (2.5x2.5)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CM121.JPG","220-1560-ND","ICE40LP1K-CM121","Lattice Semiconductor Corporation","IC FPGA 95 I/O 121CBGA",439,0,"6.33430",100,1,"LP","160","1280","65536","95","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","121-VFBGA, CSBGA","121-UCBGA (5x5)"
"http://media.digikey.com/pdf/Data%20Sheets/Lattice%20PDFs/ICE40LM.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/MFG_iCE40%20Blue.jpg","220-1863-ND","ICE40LM4K-CM36","Lattice Semiconductor Corporation","IC FPGA LP 3502LUTS 1.2V 36UCBGA",387,0,"7.57860",100,1,"LM","440","3520","81920","28","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-VFBGA","36-UCBGA (2.5x2.5)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/Microsemi%20Renders/36-BGA.jpg","1100-1123-ND","AGLN010V5-UCG36","Microsemi SoC","IC FPGA 23 I/O 36UCG",297,0,"7.45870",100,1,"IGLOO nano","-","260","-","23","10000","1.425 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","36-WFBGA, CSBGA","36-UCSP (3x3)"
"http://media.digikey.com/pdf/Data%20Sheets/Lattice%20PDFs/ICE40LM.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CM49TR.jpg","220-1864-ND","ICE40LM4K-CM49","Lattice Semiconductor Corporation","IC FPGA LP 3502LUTS 1.2V 49UCBGA",435,0,"8.40810",100,1,"LM","440","3520","81920","37","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","49-VFBGA","49-UCBGA (3x3)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/68-QFN.jpg","1100-1127-ND","AGLN020V5-QNG68","Microsemi SoC","IC FPGA 49 I/O 68QFN",201,0,"8.01120",100,1,"IGLOO nano","-","520","-","49","20000","1.425 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","68-VFQFN Exposed Pad","68-QFN (8x8)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP4K-CM225.JPG","220-1568-ND","ICE40LP4K-CM225","Lattice Semiconductor Corporation","IC FPGA 167 I/O 225CBGA",104,0,"10.01050",100,1,"LP","440","3520","81920","167","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","225-VFBGA","225-UCBGA (7x7)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/68-QFN.jpg","1100-1079-ND","AGL030V2-QNG68","Microsemi SoC","IC FPGA 49 I/O 68QFN",520,0,"9.66870",100,1,"IGLOO","-","768","-","49","30000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","68-VFQFN Exposed Pad","68-QFN (8x8)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40HX8K-CM225.JPG","220-1576-ND","ICE40HX8K-CM225","Lattice Semiconductor Corporation","IC FPGA 178 I/O 225CBGA",216,0,"13.08340",100,1,"HX","960","7680","131072","178","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","225-VFBGA","225-UCBGA (7x7)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP8K-CM225.JPG","220-1573-ND","ICE40LP8K-CM225","Lattice Semiconductor Corporation","IC FPGA 178 I/O 225CBGA",198,0,"13.08340",100,1,"LP","960","7680","131072","178","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","225-VFBGA","225-UCBGA (7x7)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1081-ND","AGL030V2-VQG100","Microsemi SoC","IC FPGA 77 I/O 100VQFP",270,0,"12.94630",100,1,"IGLOO","-","768","-","77","30000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1086-ND","AGL060V5-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VQFP",385,0,"13.45400",100,1,"IGLOO","-","1536","18432","71","60000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/132CSBGA.jpg","220-1104-ND","LFXP2-5E-6MN132C","Lattice Semiconductor Corporation","IC FPGA 86 I/O 132BGA",119,0,"19.22900",100,1,"XP2","625","5000","169984","86","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","132-LFBGA, CSPBGA","132-CSPBGA (8x8)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/144-LBGA.JPG","1100-1021-ND","A3P125-FGG144","Microsemi SoC","IC FPGA 97 I/O 144FBGA",225,0,"18.53100",100,1,"ProASIC3","-","-","36864","97","125000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LBGA","144-FPBGA (13x13)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2-6E-5FN256C.jpg","220-1749-ND","LFE2-6E-6FN256C","Lattice Semiconductor Corporation","IC FPGA 190 I/O 256BGA",112,0,"19.60610",100,1,"ECP2","750","6000","56320","190","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FPBGA (17x17)"
